Date,State,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
09-07-2020,Kerala,6195,27,3559,301,0,107
09-07-2020,Ladakh,1041,1,836,0,0,0
09-07-2020,Madhya Pradesh,16036,629,11987,409,0,219
09-07-2020,Maharashtra,223724,9448,123192,6603,0,4634
09-07-2020,Manipur,1435,0,793,5,0,22
09-07-2020,Meghalaya,80,1,43,0,0,0
09-07-2020,Mizoram,197,0,133,0,0,0
09-07-2020,Nagaland,657,0,304,32,0,61
09-07-2020,Odisha,10624,48,7006,527,0,303
09-07-2020,Puducherry,1008,14,480,78,0,46
09-07-2020,Punjab,6907,178,4828,158,0,274
09-07-2020,Rajasthan,22063,482,16866,659,0,291
09-07-2020,Sikkim,133,0,71,8,0,1
09-07-2020,Tamil Nadu,122350,1700,74167,3756,0,3051
09-07-2020,Telangana,29536,324,17279,1924,0,992
09-07-2020,Tripura,1761,1,1324,57,0,76
09-07-2020,Uttar Pradesh,31156,845,20331,1188,0,704
09-07-2020,Uttarakhand,3258,46,2650,28,0,29
09-07-2020,West Bengal,24823,827,16291,986,0,501
10-07-2020,Andaman and Nicobar Islands,151,0,83,2,0,6
10-07-2020,Andhra Pradesh,23814,277,12154,1555,0,1053
10-07-2020,Arunachal Pradesh,302,2,120,15,0,11
10-07-2020,Assam,14032,22,8729,696,0,0
10-07-2020,Bihar,13944,115,9816,755,0,262
10-07-2020,Chandigarh,523,7,403,10,0,1
10-07-2020,Chhattisgarh,3675,15,2903,150,0,68
10-07-2020,Dadra and Nagar Haveli and Daman and Diu,411,0,189,3,0,5
10-07-2020,Delhi,107051,3258,82226,2187,0,4027
10-07-2020,Goa,2151,9,1273,112,0,66
10-07-2020,Gujarat,39194,2008,27718,861,0,429
10-07-2020,Haryana,19369,287,14510,679,0,404
10-07-2020,Himachal Pradesh,1140,11,846,39,0,13
10-07-2020,Jammu and Kashmir,9501,154,5695,240,0,128
10-07-2020,Jharkhand,3246,23,2208,150,0,38
10-07-2020,Karnataka,31105,486,12833,2228,0,957
10-07-2020,Kerala,6534,27,3708,339,0,149
10-07-2020,Ladakh,1055,1,915,14,0,79
10-07-2020,Madhya Pradesh,16341,634,12232,305,0,245
10-07-2020,Maharashtra,230599,9667,127259,6875,0,4067
10-07-2020,Manipur,1450,0,799,15,0,6
10-07-2020,Meghalaya,113,2,66,33,0,23
10-07-2020,Mizoram,197,0,133,0,0,0
10-07-2020,Nagaland,673,0,304,16,0,0
10-07-2020,Odisha,11201,52,7407,577,0,401
10-07-2020,Puducherry,1151,14,584,143,0,104
10-07-2020,Punjab,7140,183,4945,233,0,117
10-07-2020,Rajasthan,22563,491,17070,500,0,204
10-07-2020,Sikkim,134,0,72,1,0,1
10-07-2020,Tamil Nadu,126581,1765,78161,4231,0,3994
10-07-2020,Telangana,30946,331,18192,1410,0,913
10-07-2020,Tripura,1776,1,1338,15,0,14
10-07-2020,Uttar Pradesh,32362,862,21127,1206,0,796
10-07-2020,Uttarakhand,3305,46,2672,47,0,22
10-07-2020,West Bengal,25911,854,16826,1088,0,535
11-07-2020,Andaman and Nicobar Islands,156,0,92,5,0,9
11-07-2020,Andhra Pradesh,25422,292,13194,1608,0,1040
11-07-2020,Arunachal Pradesh,335,2,120,33,0,0
11-07-2020,Assam,14600,27,9147,568,0,418
11-07-2020,Bihar,14575,119,10109,631,0,293
11-07-2020,Chandigarh,539,7,408,16,0,5
11-07-2020,Chhattisgarh,3767,17,3028,92,0,125
11-07-2020,Dadra and Nagar Haveli and Daman and Diu,459,0,211,48,0,22
11-07-2020,Delhi,109140,3300,84694,2089,0,2468
11-07-2020,Goa,2251,9,1347,100,0,74
11-07-2020,Gujarat,40069,2022,28147,875,0,429
11-07-2020,Haryana,19934,290,14904,565,0,394
11-07-2020,Himachal Pradesh,1171,11,883,31,0,37
11-07-2020,Jammu and Kashmir,9888,159,5786,387,0,91
11-07-2020,Jharkhand,3419,23,2224,173,0,16
11-07-2020,Karnataka,33418,543,13836,2313,0,1003
11-07-2020,Kerala,6950,27,3820,416,0,112
11-07-2020,Ladakh,1064,1,917,9,0,2
11-07-2020,Madhya Pradesh,16657,638,12481,316,0,249
11-07-2020,Maharashtra,238461,9893,132625,7862,0,5366
11-07-2020,Manipur,1582,0,832,132,0,33
11-07-2020,Meghalaya,207,2,66,94,0,0
11-07-2020,Mizoram,226,0,143,29,0,10
11-07-2020,Nagaland,732,0,304,59,0,0
11-07-2020,Odisha,11956,56,7972,755,0,565
11-07-2020,Puducherry,1272,17,637,121,0,53
11-07-2020,Punjab,7357,187,5017,217,0,72
11-07-2020,Rajasthan,23174,497,17620,611,0,550
11-07-2020,Sikkim,134,0,80,0,0,8
11-07-2020,Tamil Nadu,130261,1829,82324,3680,0,4163
11-07-2020,Telangana,32224,339,19205,1278,0,1013
11-07-2020,Tripura,1918,1,1372,142,0,34
11-07-2020,Uttar Pradesh,33700,889,21787,1338,0,660
11-07-2020,Uttarakhand,3373,46,2706,68,0,34
11-07-2020,West Bengal,27109,880,17348,1198,0,522
12-07-2020,Andaman and Nicobar Islands,163,0,93,7,0,1
12-07-2020,Andhra Pradesh,27235,309,14393,1813,0,1199
12-07-2020,Arunachal Pradesh,341,2,125,6,0,5
12-07-2020,Assam,15536,35,9150,936,0,3
12-07-2020,Bihar,15373,131,10685,798,0,576
12-07-2020,Chandigarh,555,7,413,16,0,5
12-07-2020,Chhattisgarh,3897,17,3070,130,0,42
12-07-2020,Dadra and Nagar Haveli and Daman and Diu,471,0,226,12,0,15
12-07-2020,Delhi,110921,3334,87692,1781,0,2998
12-07-2020,Goa,2368,12,1428,117,0,81
12-07-2020,Gujarat,40941,2032,28649,872,0,502
12-07-2020,Haryana,20582,297,15394,648,0,490
12-07-2020,Himachal Pradesh,1182,11,908,11,0,25
12-07-2020,Jammu and Kashmir,10156,169,5895,268,0,109
12-07-2020,Jharkhand,3613,23,2243,194,0,19
12-07-2020,Karnataka,36216,613,14716,2798,0,880
12-07-2020,Kerala,7438,29,3963,488,0,143
12-07-2020,Ladakh,1077,1,928,13,0,11
12-07-2020,Madhya Pradesh,17201,644,12679,544,0,198
12-07-2020,Maharashtra,246600,10116,136985,8139,0,4360
12-07-2020,Manipur,1593,0,843,11,0,11
12-07-2020,Meghalaya,207,2,66,0,0,0
12-07-2020,Mizoram,227,0,150,1,0,7
12-07-2020,Nagaland,748,0,313,16,0,9
12-07-2020,Odisha,12526,61,8360,570,0,388
12-07-2020,Puducherry,1337,18,690,65,0,53
12-07-2020,Punjab,7587,195,5040,230,0,23
12-07-2020,Rajasthan,23748,503,17869,574,0,249
12-07-2020,Sikkim,151,0,80,17,0,0
12-07-2020,Tamil Nadu,134226,1898,85915,3965,0,3591
12-07-2020,Telangana,33402,348,20919,1178,0,1714
12-07-2020,Tripura,1949,2,1375,31,0,3
12-07-2020,Uttar Pradesh,35092,913,22689,1392,0,902
12-07-2020,Uttarakhand,3417,46,2718,44,0,12
12-07-2020,West Bengal,28453,906,17959,1344,0,611
13-07-2020,Andaman and Nicobar Islands,163,0,93,0,0,0
13-07-2020,Andhra Pradesh,29168,328,15412,1933,0,1019
13-07-2020,Arunachal Pradesh,359,2,138,18,0,13
13-07-2020,Assam,16071,35,10426,535,0,1276
13-07-2020,Bihar,16642,143,11498,1269,0,813
13-07-2020,Chandigarh,559,8,417,4,0,4
13-07-2020,Chhattisgarh,4059,19,3153,162,0,83
13-07-2020,Dadra and Nagar Haveli and Daman and Diu,479,0,245,8,0,19
13-07-2020,Delhi,112494,3371,89968,1573,0,2276
13-07-2020,Goa,2453,14,1487,85,0,59
13-07-2020,Gujarat,41820,2045,29162,879,0,513
13-07-2020,Haryana,21240,301,15983,658,0,589
13-07-2020,Himachal Pradesh,1213,11,929,31,0,21
13-07-2020,Jammu and Kashmir,10513,179,5979,357,0,84
13-07-2020,Jharkhand,3756,30,2308,143,0,65
13-07-2020,Karnataka,38843,684,15409,2627,0,693
13-07-2020,Kerala,7873,31,4095,435,0,132
13-07-2020,Ladakh,1086,1,928,9,0,0
13-07-2020,Madhya Pradesh,17632,653,12876,431,0,197
13-07-2020,Maharashtra,254427,10289,140325,7827,0,3340
13-07-2020,Manipur,1609,0,896,16,0,53
13-07-2020,Meghalaya,306,2,66,99,0,0
13-07-2020,Mizoram,231,0,150,4,0,0
13-07-2020,Nagaland,774,0,327,26,0,14
13-07-2020,Odisha,13121,64,8750,595,0,390
13-07-2020,Puducherry,1418,18,739,81,0,49
13-07-2020,Punjab,7821,199,5392,234,0,352
13-07-2020,Rajasthan,24392,510,18103,644,0,234
13-07-2020,Sikkim,153,0,81,2,0,1
13-07-2020,Tamil Nadu,138470,1966,89532,4244,0,3617
13-07-2020,Telangana,34671,356,22482,1269,0,1563
13-07-2020,Tripura,2054,2,1421,105,0,46
13-07-2020,Uttar Pradesh,36476,934,23334,1384,0,645
13-07-2020,Uttarakhand,3537,47,2786,120,0,68
13-07-2020,West Bengal,30013,932,18581,1560,0,622
14-07-2020,Andaman and Nicobar Islands,166,0,109,3,0,16
14-07-2020,Andhra Pradesh,31103,365,16464,1935,0,1052
14-07-2020,Arunachal Pradesh,387,2,145,28,0,7
14-07-2020,Assam,16806,36,10894,735,0,468
14-07-2020,Bihar,17959,160,12317,1317,0,819
14-07-2020,Chandigarh,588,8,423,29,0,6
14-07-2020,Chhattisgarh,4217,19,3202,158,0,49
14-07-2020,Dadra and Nagar Haveli and Daman and Diu,495,1,268,16,0,23
14-07-2020,Delhi,113740,3411,91312,1246,0,1344
14-07-2020,Goa,2583,17,1540,130,0,53
14-07-2020,Gujarat,42722,2055,29770,902,0,608
14-07-2020,Haryana,21894,308,16602,654,0,619
14-07-2020,Himachal Pradesh,1243,11,940,30,0,11
14-07-2020,Jammu and Kashmir,10827,187,6095,314,0,116
14-07-2020,Jharkhand,3898,33,2351,142,0,43
14-07-2020,Karnataka,41581,757,16248,2738,0,839
14-07-2020,Kerala,8322,33,4257,449,0,162
14-07-2020,Ladakh,1093,1,946,7,0,18
14-07-2020,Madhya Pradesh,18207,663,13208,575,0,332
14-07-2020,Maharashtra,260924,10482,144507,6497,0,4182
14-07-2020,Manipur,1626,0,970,17,0,74
14-07-2020,Meghalaya,318,2,66,12,0,0
14-07-2020,Mizoram,233,0,151,2,0,1
14-07-2020,Nagaland,845,0,340,71,0,13
14-07-2020,Odisha,13737,70,9255,616,0,505
14-07-2020,Puducherry,1468,18,785,50,0,46
14-07-2020,Punjab,8178,204,5586,357,0,194
14-07-2020,Rajasthan,24936,525,18630,544,0,527
14-07-2020,Sikkim,192,0,86,39,0,5
14-07-2020,Tamil Nadu,142798,2032,92567,4328,0,3035
14-07-2020,Telangana,36221,365,23679,1550,0,1197
14-07-2020,Tripura,2080,2,1475,26,0,54
14-07-2020,Uttar Pradesh,38130,955,24203,1654,0,869
14-07-2020,Uttarakhand,3608,49,2856,71,0,70
14-07-2020,West Bengal,31448,956,19213,1435,0,632
15-07-2020,Andaman and Nicobar Islands,166,0,109,0,0,0
15-07-2020,Andhra Pradesh,33019,408,17467,1916,0,1003
15-07-2020,Arunachal Pradesh,462,3,153,75,0,8
15-07-2020,Assam,17807,40,11416,1001,0,522
15-07-2020,Bihar,19284,174,12849,1325,0,532
15-07-2020,Chandigarh,600,10,446,12,0,23
15-07-2020,Chhattisgarh,4379,20,3275,162,0,73
15-07-2020,Dadra and Nagar Haveli and Daman and Diu,520,1,310,25,0,42
15-07-2020,Delhi,115346,3446,93236,1606,0,1924
15-07-2020,Goa,2753,18,1607,170,0,67
15-07-2020,Gujarat,43637,2069,30503,915,0,733
15-07-2020,Haryana,22628,312,17090,734,0,488
15-07-2020,Himachal Pradesh,1309,11,951,66,0,11
15-07-2020,Jammu and Kashmir,11173,195,6223,346,0,128
15-07-2020,Jharkhand,4091,36,2427,193,0,76
15-07-2020,Karnataka,44077,842,17390,2496,0,1142
15-07-2020,Kerala,8930,34,4438,608,0,181
15-07-2020,Ladakh,1093,1,946,0,0,0
15-07-2020,Madhya Pradesh,19005,673,13575,798,0,367
15-07-2020,Maharashtra,267665,10695,149007,6741,0,4500
15-07-2020,Manipur,1672,0,970,46,0,0
15-07-2020,Meghalaya,318,2,66,0,0,0
15-07-2020,Mizoram,238,0,159,5,0,8
15-07-2020,Nagaland,896,0,346,51,0,6
15-07-2020,Odisha,14280,74,9864,543,0,609
15-07-2020,Puducherry,1531,18,829,63,0,44
15-07-2020,Punjab,8511,213,5663,333,0,77
15-07-2020,Rajasthan,25571,525,19161,635,0,531
15-07-2020,Sikkim,209,0,87,17,0,1
15-07-2020,Tamil Nadu,147324,2099,97310,4526,0,4743
15-07-2020,Telangana,37745,375,24840,1524,0,1161
15-07-2020,Tripura,2170,2,1538,90,0,63
15-07-2020,Uttar Pradesh,39724,983,24983,1594,0,780
15-07-2020,Uttarakhand,3686,50,2867,78,0,11
15-07-2020,West Bengal,32838,980,19931,1390,0,718
16-07-2020,Andaman and Nicobar Islands,176,0,130,10,0,21
16-07-2020,Andhra Pradesh,35451,452,18378,2432,0,911
16-07-2020,Arunachal Pradesh,462,3,153,0,0,0
16-07-2020,Assam,18666,46,12173,859,0,757
16-07-2020,Bihar,20612,180,13462,1328,0,613
16-07-2020,Chandigarh,625,11,459,25,0,13
16-07-2020,Chhattisgarh,4539,20,3324,160,0,49
16-07-2020,Dadra and Nagar Haveli and Daman and Diu,539,2,357,19,0,47
16-07-2020,Delhi,116993,3487,95699,1647,0,2463
16-07-2020,Goa,2951,18,1674,198,0,67
16-07-2020,Gujarat,44552,2079,31286,915,0,783
16-07-2020,Haryana,23306,319,17667,678,0,577
16-07-2020,Himachal Pradesh,1341,11,979,32,0,28
16-07-2020,Jammu and Kashmir,11666,206,6337,493,0,114
16-07-2020,Jharkhand,4320,38,2485,229,0,58
16-07-2020,Karnataka,47253,928,18466,3176,0,1076
16-07-2020,Kerala,9553,35,4634,623,0,196
16-07-2020,Ladakh,1142,1,964,49,0,18
16-07-2020,Madhya Pradesh,19643,682,13908,638,0,333
16-07-2020,Maharashtra,275640,10928,152613,7975,0,3606
16-07-2020,Manipur,1700,0,989,28,0,19
16-07-2020,Meghalaya,346,2,66,28,0,0
16-07-2020,Mizoram,238,0,159,0,0,0
16-07-2020,Nagaland,902,0,348,6,0,2
16-07-2020,Odisha,14898,77,10476,618,0,612
16-07-2020,Puducherry,1596,21,889,65,0,60
16-07-2020,Punjab,8799,221,5867,288,0,204
16-07-2020,Rajasthan,26437,530,19502,866,0,341
16-07-2020,Sikkim,220,0,87,11,0,0
16-07-2020,Tamil Nadu,151820,2167,102310,4496,0,5000
16-07-2020,Telangana,39342,386,25999,1597,0,1159
16-07-2020,Tripura,2268,3,1604,98,0,66
16-07-2020,Uttar Pradesh,41383,1012,25743,1659,0,760
16-07-2020,Uttarakhand,3785,50,2948,99,0,81
16-07-2020,West Bengal,34427,1000,20680,1589,0,749
17-07-2020,Andaman and Nicobar Islands,176,0,130,0,0,0
17-07-2020,Andhra Pradesh,35451,452,18378,0,0,0
17-07-2020,Arunachal Pradesh,462,3,153,0,0,0
17-07-2020,Assam,18666,46,12173,0,0,0
17-07-2020,Bihar,20612,180,13462,0,0,0
17-07-2020,Chandigarh,625,11,459,0,0,0
17-07-2020,Chhattisgarh,4539,20,3324,0,0,0
17-07-2020,Dadra and Nagar Haveli and Daman and Diu,539,2,357,0,0,0
17-07-2020,Delhi,116993,3487,95699,0,0,0
17-07-2020,Goa,2951,18,1674,0,0,0
17-07-2020,Gujarat,44552,2079,31286,0,0,0
17-07-2020,Haryana,23306,319,17667,0,0,0
17-07-2020,Himachal Pradesh,1341,11,979,0,0,0
17-07-2020,Jammu and Kashmir,11666,206,6337,0,0,0
17-07-2020,Jharkhand,4320,38,2485,0,0,0
17-07-2020,Karnataka,47253,928,18466,0,0,0
17-07-2020,Kerala,9553,35,4634,0,0,0
17-07-2020,Ladakh,1142,1,964,0,0,0
17-07-2020,Madhya Pradesh,19643,682,13908,0,0,0
17-07-2020,Maharashtra,275640,10928,152613,0,0,0
17-07-2020,Manipur,1700,0,989,0,0,0
17-07-2020,Meghalaya,346,2,66,0,0,0
17-07-2020,Mizoram,238,0,159,0,0,0
17-07-2020,Nagaland,902,0,348,0,0,0
17-07-2020,Odisha,14898,77,10476,0,0,0
17-07-2020,Puducherry,1596,21,889,0,0,0
17-07-2020,Punjab,8799,221,5867,0,0,0
17-07-2020,Rajasthan,26437,530,19502,0,0,0
17-07-2020,Sikkim,220,0,87,0,0,0
17-07-2020,Tamil Nadu,151820,2167,102310,0,0,0
17-07-2020,Telangana,39342,386,25999,0,0,0
17-07-2020,Tripura,2268,3,1604,0,0,0
17-07-2020,Uttar Pradesh,41383,1012,25743,0,0,0
17-07-2020,Uttarakhand,3785,50,2948,0,0,0
17-07-2020,West Bengal,34427,1000,20680,0,0,0
18-07-2020,Andaman and Nicobar Islands,194,0,142,18,0,12
18-07-2020,Andhra Pradesh,40646,534,20298,5195,0,1920
18-07-2020,Arunachal Pradesh,609,3,175,147,0,22
18-07-2020,Assam,20646,51,14105,1980,0,1932
18-07-2020,Bihar,23589,201,14621,2977,0,1159
18-07-2020,Chandigarh,660,11,480,35,0,21
18-07-2020,Chhattisgarh,4964,23,3512,425,0,188
18-07-2020,Dadra and Nagar Haveli and Daman and Diu,585,2,401,46,0,44
18-07-2020,Delhi,120107,3571,99301,3114,0,3602
18-07-2020,Goa,3304,21,1946,353,0,272
18-07-2020,Gujarat,46430,2106,32973,1878,0,1687
18-07-2020,Haryana,24797,327,18718,1491,0,1051
18-07-2020,Himachal Pradesh,1417,11,1024,76,0,45
18-07-2020,Jammu and Kashmir,12757,231,6558,1091,0,221
18-07-2020,Jharkhand,4921,46,2570,601,0,85
18-07-2020,Karnataka,55115,1147,20757,7862,0,2291
18-07-2020,Kerala,11066,38,4995,1513,0,361
18-07-2020,Ladakh,1151,1,973,9,0,9
18-07-2020,Madhya Pradesh,21081,697,14514,1438,0,606
18-07-2020,Maharashtra,292589,11452,160357,16949,0,7744
18-07-2020,Manipur,1800,0,1163,100,0,174
18-07-2020,Meghalaya,403,2,66,57,0,0
18-07-2020,Mizoram,282,0,160,44,0,1
18-07-2020,Nagaland,956,0,405,54,0,57
18-07-2020,Odisha,16110,83,11330,1212,0,854
18-07-2020,Puducherry,1832,25,1014,236,0,125
18-07-2020,Punjab,9442,239,6373,643,0,506
18-07-2020,Rajasthan,27789,546,20626,1352,0,1124
18-07-2020,Sikkim,266,0,90,46,0,3
18-07-2020,Tamil Nadu,160907,2315,110807,9087,0,8497
18-07-2020,Telangana,42496,403,28705,3154,0,2706
18-07-2020,Tripura,2366,3,1684,98,0,80
18-07-2020,Uttar Pradesh,45163,1084,27634,3780,0,1891
18-07-2020,Uttarakhand,4102,51,3021,317,0,73
18-07-2020,West Bengal,38011,1049,22253,3584,0,1573
19-07-2020,Andaman and Nicobar Islands,198,0,145,4,0,3
19-07-2020,Andhra Pradesh,44609,586,21763,3963,0,1465
19-07-2020,Arunachal Pradesh,650,3,274,41,0,99
19-07-2020,Assam,22918,53,15165,2272,0,1060
19-07-2020,Bihar,25136,208,15536,1547,0,915
19-07-2020,Chandigarh,700,12,485,40,0,5
19-07-2020,Chhattisgarh,5233,24,3658,269,0,146
19-07-2020,Dadra and Nagar Haveli and Daman and Diu,602,2,414,17,0,13
19-07-2020,Delhi,121582,3597,101274,1475,0,1973
19-07-2020,Goa,3484,21,2038,180,0,92
19-07-2020,Gujarat,47390,2122,34035,960,0,1062
19-07-2020,Haryana,25547,344,19318,750,0,600
19-07-2020,Himachal Pradesh,1457,11,1036,40,0,12
19-07-2020,Jammu and Kashmir,13198,236,7165,441,0,607
19-07-2020,Jharkhand,5342,46,2611,421,0,41
19-07-2020,Karnataka,59652,1240,21775,4537,0,1018
19-07-2020,Kerala,11659,40,5199,593,0,204
19-07-2020,Ladakh,1159,1,985,8,0,12
19-07-2020,Madhya Pradesh,21763,706,14864,682,0,350
19-07-2020,Maharashtra,300937,11596,165663,8348,0,5306
19-07-2020,Manipur,1891,0,1182,91,0,19
19-07-2020,Meghalaya,418,2,66,15,0,0
19-07-2020,Mizoram,284,0,167,2,0,7
19-07-2020,Nagaland,978,0,432,22,0,27
19-07-2020,Odisha,16701,86,11937,591,0,607
19-07-2020,Puducherry,1894,28,1066,62,0,52
19-07-2020,Punjab,9792,246,6454,350,0,81
19-07-2020,Rajasthan,28500,553,21144,711,0,518
19-07-2020,Sikkim,275,0,90,9,0,0
19-07-2020,Tamil Nadu,165714,2403,113856,4807,0,3049
19-07-2020,Telangana,43780,409,30607,1284,0,1902
19-07-2020,Tripura,2654,5,1735,288,0,51
19-07-2020,Uttar Pradesh,47036,1108,28664,1873,0,1030
19-07-2020,Uttarakhand,4276,52,3081,174,0,60
20-07-2020,Andaman and Nicobar Islands,203,0,145,5,0,0
20-07-2020,Andhra Pradesh,49650,642,22890,5041,0,1127
20-07-2020,Arunachal Pradesh,740,3,282,90,0,8
20-07-2020,Assam,23999,57,16023,1081,0,858
20-07-2020,Bihar,26569,217,16308,1433,0,772
20-07-2020,Chandigarh,717,12,488,17,0,3
20-07-2020,Chhattisgarh,5407,24,3775,174,0,117
20-07-2020,Dadra and Nagar Haveli and Daman and Diu,605,2,414,3,0,0
20-07-2020,Delhi,122793,3628,103134,1211,0,1860
20-07-2020,Goa,3657,22,2218,173,0,180
20-07-2020,Gujarat,48355,2142,34901,965,0,866
20-07-2020,Haryana,26164,349,19793,617,0,475
20-07-2020,Himachal Pradesh,1483,11,1059,26,0,23
20-07-2020,Jammu and Kashmir,13899,244,7811,701,0,646
20-07-2020,Jharkhand,5535,49,2716,193,0,105
20-07-2020,Karnataka,63772,1331,23065,4120,0,1290
20-07-2020,Kerala,12480,42,5371,821,0,172
20-07-2020,Ladakh,1178,2,1003,19,0,18
20-07-2020,Madhya Pradesh,22600,721,15311,837,0,447
20-07-2020,Maharashtra,310455,11854,169569,9518,0,3906
20-07-2020,Manipur,1911,0,1213,20,0,31
20-07-2020,Meghalaya,450,2,66,32,0,0
20-07-2020,Mizoram,284,0,167,0,0,0
20-07-2020,Nagaland,988,0,445,10,0,13
20-07-2020,Odisha,17437,91,12453,736,0,516
20-07-2020,Puducherry,1999,28,1154,105,0,88
20-07-2020,Punjab,10100,254,6535,308,0,81
20-07-2020,Rajasthan,29434,559,21730,934,0,586
20-07-2020,Sikkim,283,0,92,8,0,2
20-07-2020,Tamil Nadu,170693,2481,117915,4979,0,4059
20-07-2020,Telangana,45076,415,32438,1296,0,1831
20-07-2020,Tripura,2878,5,1759,224,0,24
20-07-2020,Uttar Pradesh,49247,1146,29845,2211,0,1181
20-07-2020,Uttarakhand,4515,52,3116,239,0,35
21-07-2020,Andaman and Nicobar Islands,207,0,152,4,0,7
21-07-2020,Andhra Pradesh,53724,696,24228,4074,0,1338
21-07-2020,Arunachal Pradesh,790,3,285,50,0,3
21-07-2020,Assam,25382,58,17095,1383,0,1072
21-07-2020,Bihar,27646,217,17433,1077,0,1125
21-07-2020,Chandigarh,737,12,518,20,0,30
21-07-2020,Chhattisgarh,5561,25,3944,154,0,169
21-07-2020,Dadra and Nagar Haveli and Daman and Diu,684,2,448,79,0,34
21-07-2020,Delhi,123747,3663,104918,954,0,1784
21-07-2020,Goa,3853,23,2361,196,0,143
21-07-2020,Gujarat,49353,2162,35678,998,0,777
21-07-2020,Haryana,26858,355,20226,694,0,433
21-07-2020,Himachal Pradesh,1631,11,1067,148,0,8
21-07-2020,Jammu and Kashmir,14650,254,8274,751,0,463
21-07-2020,Jharkhand,5756,53,2810,221,0,94
21-07-2020,Karnataka,67420,1403,23795,3648,0,730
21-07-2020,Kerala,13274,43,5616,794,0,245
21-07-2020,Ladakh,1195,2,1007,17,0,4
21-07-2020,Madhya Pradesh,23310,738,15684,710,0,373
21-07-2020,Maharashtra,318695,12030,175029,8240,0,5460
21-07-2020,Manipur,1925,0,1307,14,0,94
21-07-2020,Meghalaya,466,4,66,16,0,0
21-07-2020,Mizoram,297,0,168,13,0,1
21-07-2020,Nagaland,1021,0,484,33,0,39
21-07-2020,Odisha,18110,97,12910,673,0,457
21-07-2020,Puducherry,2092,29,1265,93,0,111
21-07-2020,Punjab,10510,262,7118,410,0,583
21-07-2020,Rajasthan,30390,568,22195,956,0,465
21-07-2020,Sikkim,305,0,92,22,0,0
21-07-2020,Tamil Nadu,175678,2551,121776,4985,0,3861
21-07-2020,Telangana,46274,422,34323,1198,0,1885
21-07-2020,Tripura,3079,7,1845,201,0,86
21-07-2020,Uttar Pradesh,51160,1192,30831,1913,0,986
21-07-2020,Uttarakhand,4642,55,3212,127,0,96
22-07-2020,Andaman and Nicobar Islands,212,0,159,5,0,7
22-07-2020,Andhra Pradesh,58668,758,25574,4944,0,1346
22-07-2020,Arunachal Pradesh,858,3,303,68,0,18
22-07-2020,Assam,25382,58,18033,0,0,938
22-07-2020,Bihar,28952,217,18515,1306,0,1082
22-07-2020,Chandigarh,751,12,518,14,0,0
22-07-2020,Chhattisgarh,5729,29,4114,168,0,170
22-07-2020,Dadra and Nagar Haveli and Daman and Diu,705,2,463,21,0,15
22-07-2020,Delhi,125096,3690,106118,1349,0,1200
22-07-2020,Goa,4027,26,2449,174,0,88
22-07-2020,Gujarat,50379,2196,36423,1026,0,745
22-07-2020,Haryana,27462,364,20952,604,0,726
22-07-2020,Himachal Pradesh,1664,11,1077,33,0,10
22-07-2020,Jammu and Kashmir,15258,263,8455,608,0,181
22-07-2020,Jharkhand,6159,55,2904,403,0,94
22-07-2020,Karnataka,71069,1464,25459,3649,0,1664
22-07-2020,Kerala,13994,44,5890,720,0,274
22-07-2020,Ladakh,1198,2,1010,3,0,3
22-07-2020,Madhya Pradesh,24095,756,16257,785,0,573
22-07-2020,Maharashtra,327031,12276,182217,8336,0,7188
22-07-2020,Manipur,2015,0,1400,90,0,93
22-07-2020,Meghalaya,490,4,70,24,0,4
22-07-2020,Mizoram,317,0,168,20,0,0
22-07-2020,Nagaland,1030,0,485,9,0,1
22-07-2020,Odisha,18757,103,13310,647,0,400
22-07-2020,Puducherry,2179,30,1318,87,0,53
22-07-2020,Punjab,10889,263,7389,379,0,271
22-07-2020,Rajasthan,31373,577,22744,983,0,549
22-07-2020,Sikkim,330,0,108,25,0,16
22-07-2020,Tamil Nadu,180643,2626,126670,4965,0,4894
22-07-2020,Telangana,47705,429,37385,1431,0,3062
22-07-2020,Tripura,3331,8,1926,252,0,81
22-07-2020,Uttar Pradesh,53288,1229,31855,2128,0,1024
22-07-2020,Uttarakhand,4849,55,3297,207,0,85
23-07-2020,Andaman and Nicobar Islands,221,0,163,9,0,4
23-07-2020,Andhra Pradesh,64713,823,32127,6045,0,6553
23-07-2020,Arunachal Pradesh,949,3,314,91,0,11
23-07-2020,Assam,26772,64,18033,1390,0,0
23-07-2020,Bihar,30369,217,19646,1417,0,1131
23-07-2020,Chandigarh,793,13,526,42,0,8
23-07-2020,Chhattisgarh,5968,29,4230,239,0,116
23-07-2020,Dadra and Nagar Haveli and Daman and Diu,733,2,474,28,0,11
23-07-2020,Delhi,126323,3719,107650,1227,0,1532
23-07-2020,Goa,4176,28,2541,149,0,92
23-07-2020,Gujarat,51399,2224,37260,1020,0,837
23-07-2020,Haryana,28186,372,21697,724,0,745
23-07-2020,Himachal Pradesh,1725,11,1105,61,0,28
23-07-2020,Jammu and Kashmir,15711,273,8607,453,0,152
23-07-2020,Jharkhand,6485,64,3024,326,0,120
23-07-2020,Karnataka,75833,1519,27239,4764,0,1780
23-07-2020,Kerala,15032,45,6162,1038,0,272
23-07-2020,Ladakh,1206,2,1018,8,0,8
23-07-2020,Madhya Pradesh,24842,770,16836,747,0,579
